id,title,tags,contenttype,usedin,featured,url,educationalrole,author,publisher,inlanguage,license,licenseurl
763,clue ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/clue.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
764,ride ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/ride.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
765,strode ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/strode.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
766,pleat ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pleat.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
767,quo ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/quo.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
768,frame ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/frame.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
769,hot ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/hot.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
770,spine ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/spine.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
771,fox 1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/fox 1.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
772,bat ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/bat.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
773,hop ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/hop.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
774,mule ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/mule.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
775,cat 1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cat 1.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
776,fab ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/fab.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
777,but ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/but.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
778,kid ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/kid.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
779,rode ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/rode.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
780,box ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/box.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
781,cute ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cute.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
782,blade ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/blade.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
783,um ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/um.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
784,net1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/net1.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
785,club ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/club.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
786,pig ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pig.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
787,bleak ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/bleak.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
788,fin1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/fin1.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
789,clean ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/clean.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
790,neg ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/neg.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
791,cup ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cup.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
792,strobe ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/strobe.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
793,jet ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/jet.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
794,bun 1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/bun 1.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
795,tan ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/tan.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
796,cat ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cat.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
797,mop ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/mop.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
798,is ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/is.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
799,wed ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/wed.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
800,gag ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/gag.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
801,lip ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/lip.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
802,hop 1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/hop 1.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
803,nip ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/nip.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
804,price ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/price.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
805,pot ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pot.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
806,van ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/van.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
807,if ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/if.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
808,fin ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/fin.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
809,man ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/man.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
810,top ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/top.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
811,den ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/den.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
812,tam ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/tam.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
813,ig ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/ig.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
814,run ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/run.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
815,leg ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/leg.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
816,wet ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/wet.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
817,pam ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pam.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
818,it ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/it.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
819,ib ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/ib.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
820,muse ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/muse.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
821,pop ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pop.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
822,tub1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/tub1.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
823,tree ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/tree.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
824,can1 ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/can1.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
825,pan ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/pan.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
826,mum ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/mum.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
827,cub ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cub.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
828,cap ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cap.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
829,sip ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/sip.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
830,stale ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/stale.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
831,glue ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/glue.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
832,cut ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/cut.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
833,net ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/net.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
834,globe ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/globe.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
835,ram ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/ram.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
836,sweet ,,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/words/sweet.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
837,letters ome ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ome.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
838,letters st ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/st.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
839,letters en ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/en.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
840,letters ean ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ean.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
841,letters ane ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ane.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
842,letters pl ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/pl.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
843,letters sw ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/sw.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
844,letters in ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/in.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
845,letters gr ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/gr.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
846,letters eak ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/eak.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
847,letters use ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/use.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
848,letters f3 ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/f3.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
849,letters fr ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/fr.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
850,letters f2 ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/f2.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
851,letters sp ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/sp.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
852,letters vowels-final ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/vowels-final.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
853,letters ite ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ite.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
854,letters i ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/i.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
855,letters cl ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/cl.wav,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
856,letters ox ,letter,Audio,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISH,no,https://images-316715.ew.r.appspot.com/resourses/ftm/english/sounds/letters/ox.WAV,Early Grades,Curious Learning,Curious Learning,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/
